"id","property_code","property_name","property_name_cn","attributes","category_code_copy1","category_code","category_type","property_type","create_user","create_time","modify_user","modify_time","del_stat","version_no"
"166","00000000166","motivation","动因","变现需求, 福利捐赠, 废弃处理","1095120600000008","00021206","0","0","system_user","2023-04-18 11:16:45","system_user","2024-04-23 03:42:35","0","0"
"167","00000000167","evaluation","评估","合法, 违法","1095120600000008","00021206","0","0","system_user","2023-04-18 11:16:46","system_user","2024-04-23 03:42:35","0","0"
"168","00000000168","mode","方式","拍卖, 招标, 挂牌","1095120600000008","00021206","0","0","system_user","2023-04-18 11:16:46","system_user","2024-04-23 03:42:35","0","0"
"169","00000000169","result","结果","现金, 荣誉","1095120600000008","00021206","0","0","system_user","2023-04-18 11:16:47","system_user","2024-04-23 03:42:35","0","0"
"170","00000000170","cost","成本",,"1095120600000008","00021206","0","0","system_user","2023-04-18 11:16:47","system_user","2024-04-23 03:42:35","0","0"
"171","00000000171","type_of_right","权利类型","使用权, 拥有权,","1095120600000008","00021206","0","0","system_user","2023-04-18 11:16:48","system_user","2024-04-23 03:42:35","0","0"
"172","00000000172","state","状态","合同签订中, 权属登记中, 租赁中, 租约到期","1095120600000008","00021206","0","0","system_user","2023-04-18 11:16:48","system_user","2024-04-23 03:42:35","0","0"
"173","00000000173","start_time","开始时间",,"109512070000000b","00021207","0","0","system_user","2023-04-18 11:16:49","system_user","2024-04-23 03:42:35","0","0"
"174","00000000174","end_time","结束时间",,"109512070000000b","00021207","0","0","system_user","2023-04-18 11:16:50","system_user","2024-04-23 03:42:35","0","0"
"175","00000000175","type","类型","直接, 间接","109512070000000b","00021207","0","0","system_user","2023-04-18 11:16:50","system_user","2024-04-23 03:42:35","0","0"
"176","00000000176","scope_of_authority","权限范畴","合规进出, 合规行为","109512070000000b","00021207","0","0","zstx","2023-04-18 11:16:51","zstx","2024-04-23 03:42:35","0","0"
"177","00000000177","mode","方式","远程监控, 文件审阅, 定期抽检, 现场督办","109512070000000b","00021207","0","0","system_user","2023-04-18 11:16:51","system_user","2024-04-23 03:42:35","0","0"
"178","00000000178","tool","工具","防疫工作服, 消杀喷壶, 防疫封条, 摄像头, 移动终端设备, CIM平台, 数字楼宇系统","109512070000000b","00021207","0","0","system_user","2023-04-18 11:16:52","system_user","2024-04-23 03:42:35","0","0"
"179","00000000179","evaluation_result","评估结果","合格, 不合格","109512070000000b","00021207","0","0","system_user","2023-04-18 11:16:52","system_user","2024-04-23 03:42:35","0","0"
"180","00000000180","responsibility","职责","管控, 监测, 督导","109512070000000b","00021207","0","0","system_user","2023-04-18 11:16:53","system_user","2024-04-23 03:42:35","0","0"
"181","00000000181","role","角色","社区管理员, 防疫人员, 停车场管理员","109512070000000b","00021207","0","0","system_user","2023-04-18 11:16:53","system_user","2024-04-23 03:42:35","0","0"
"182","00000000182","cost","成本",,"109512070000000b","00021207","0","0","system_user","2023-04-18 11:16:54","system_user","2024-04-23 03:42:35","0","0"
"183","00000000183","source_of_power","权力来源","法律赋予, 机构授予","109512070000000b","00021207","0","0","system_user","2023-04-18 11:16:55","system_user","2024-04-23 03:42:35","0","0"
"184","00000000184","start_time","开始时间",,"1095120800000001","00021208","0","0","system_user","2023-04-18 11:16:55","system_user","2024-04-23 03:42:35","0","0"
"185","00000000185","end_time","结束时间",,"1095120800000001","00021208","0","0","system_user","2023-04-18 11:16:56","system_user","2024-04-23 03:42:35","0","0"
"186","00000000186","cost","成本",,"1095120800000001","00021208","0","0","system_user","2023-04-18 11:16:56","system_user","2024-04-23 03:42:35","0","0"
"187","00000000187","evaluation","评估","优, 良, 合格, 不合格","1095120800000001","00021208","0","0","system_user","2023-04-18 11:16:57","system_user","2024-04-23 03:42:35","0","0"
"188","00000000188","tool","工具","消杀喷壶, 记录本, 清洁工具, 耗材, 防护用品","1095120800000001","00021208","0","0","system_user","2023-04-18 11:16:57","system_user","2024-04-23 03:42:35","0","0"
"189","00000000189","role","角色","消杀员, 排查员","1095120800000001","00021208","0","0","system_user","2023-04-18 11:16:58","system_user","2024-04-23 03:42:35","0","0"
"190","00000000190","frequency","频次","一天一次, 每周一次","1095120800000001","00021208","0","0","system_user","2023-04-18 11:16:59","system_user","2024-04-23 03:42:35","0","0"
"191","00000000191","motivation","动因","安全屏障, 公共安全, 公共卫生, 筛查病例","1095120800000001","00021208","0","0","system_user","2023-04-18 11:16:59","system_user","2024-04-23 03:42:35","0","0"
"192","00000000192","skill_requirement","技能要求","无, 初级工, 中级工, 高级工","1095120800000001","00021208","0","0","system_user","2023-04-18 11:17:00","system_user","2024-04-23 03:42:35","0","0"
"193","00000000193","cause","原因","引发关注, 获取利益, 意识丧失, 报复社会","1095130100000007","00021301","0","0","system_user","2023-04-18 11:17:00","system_user","2024-04-23 03:42:35","0","0"
"194","00000000194","type","类型","蓄意, 无意","1095130100000007","00021301","0","0","system_user","2023-04-18 11:17:01","system_user","2024-04-23 03:42:35","0","0"
"195","00000000195","degree_of_influence","影响程度","高, 中, 低","1095130100000007","00021301","0","0","system_user","2023-04-18 11:17:01","system_user","2024-04-23 03:42:35","0","0"
"196","00000000196","role","角色","发起人, 策划人","1095130100000007","00021301","0","0","system_user","2023-04-18 11:17:02","system_user","2024-04-23 03:42:35","0","0"
"197","00000000197","tool","工具","社交网络, 媒体平台, 交通工具","1095130100000007","00021301","0","0","system_user","2023-04-18 11:17:03","system_user","2024-04-23 03:42:35","0","0"
"198","00000000198","process","进程","策划, 筹备, 发起","1095130100000007","00021301","0","0","system_user","2023-04-18 11:17:03","system_user","2024-04-23 03:42:35","0","0"
"199","00000000199","cost","成本",,"1095130100000007","00021301","0","0","system_user","2023-04-18 11:17:04","system_user","2024-04-23 03:42:35","0","0"
"200","00000000200","motivation","动因","宣传知识, 获取利益","109513020000000a","00021302","0","0","system_user","2023-04-18 11:17:04","system_user","2024-04-23 03:42:35","0","0"
"201","00000000201","mode","方式","发表演讲, 现场指导, 进度推进","109513020000000a","00021302","0","0","system_user","2023-04-18 11:17:05","system_user","2024-04-23 03:42:35","0","0"
"202","00000000202","role","角色","主要, 辅助","109513020000000a","00021302","0","0","system_user","2023-04-18 11:17:05","system_user","2024-04-23 03:42:35","0","0"
"203","00000000203","cost","成本",,"109513020000000a","00021302","0","0","system_user","2023-04-18 11:17:06","system_user","2024-04-23 03:42:35","0","0"
"204","00000000204","condition","条件","职业技能, 行业影响力, 学术权威","109513020000000a","00021302","0","0","system_user","2023-04-18 11:17:06","system_user","2024-04-23 03:42:35","0","0"
"205","00000000205","result","结果","提升影响力, 获取薪酬, 行政拘留","109513020000000a","00021302","0","0","system_user","2023-04-18 11:17:07","system_user","2024-04-23 03:42:35","0","0"
"206","00000000206","response_time","响应时间",,"1095130300000000","00021303","0","0","system_user","2023-04-18 11:17:08","system_user","2024-04-23 03:42:35","0","0"
"207","00000000207","process","进程","接受任务, 到达现场, 了解情况, 纠纷调解","1095130300000000","00021303","0","0","system_user","2023-04-18 11:17:08","system_user","2024-04-23 03:42:35","0","0"
"208","00000000208","result","结果","罚款, 关押, 奖励, 举报, 移交, 下发","1095130300000000","00021303","0","0","system_user","2023-04-18 11:17:09","system_user","2024-04-23 03:42:35","0","0"
"209","00000000209","mode","方式","线上, 线下","1095130300000000","00021303","0","0","system_user","2023-04-18 11:17:09","system_user","2024-04-23 03:42:35","0","0"
"210","00000000210","tool","工具","防爆盾, 移动终端, 执法记录仪","1095130300000000","00021303","0","0","system_user","2023-04-18 11:17:10","system_user","2024-04-23 03:42:35","0","0"
"211","00000000211","evaluation_result","评估结果","合规处置, 违规处置","1095130300000000","00021303","0","0","system_user","2023-04-18 11:17:10","system_user","2024-04-23 03:42:35","0","0"
"212","00000000212","type","类型","合规, 安全","1095130400000003","00021304","0","0","system_user","2023-04-18 11:17:11","system_user","2024-04-23 03:42:35","0","0"
"213","00000000213","mode","方式","远程监控, 定期抽检, 现场督办","1095130400000003","00021304","0","0","system_user","2023-04-18 11:17:11","system_user","2024-04-23 03:42:35","0","0"
"214","00000000214","scope_of_authority","权限范畴",,"1095130400000003","00021304","0","0","system_user","2023-04-18 11:17:12","system_user","2024-04-23 03:42:35","0","0"
"215","00000000215","tool","工具","测速仪, 摄像头, 移动终端设备, 信息化平台","1095130400000003","00021304","0","0","system_user","2023-04-18 11:17:13","system_user","2024-04-23 03:42:35","0","0"
"216","00000000216","cost","成本",,"1095130400000003","00021304","0","0","system_user","2023-04-18 11:17:13","system_user","2024-04-23 03:42:35","0","0"
"217","00000000217","evaluation_result","评估结果","合规, 不合规","1095130400000003","00021304","0","0","system_user","2023-04-18 11:17:14","system_user","2024-04-23 03:42:35","0","0"
"218","00000000218","frequency","频次","一小时一次, 一天一次","1095130400000003","00021304","0","0","system_user","2023-04-18 11:17:14","system_user","2024-04-23 03:42:35","0","0"
"219","00000000219","start_time","开始时间",,"1095140100000008","00021401","0","0","system_user","2023-04-18 11:17:15","system_user","2024-04-23 03:42:35","0","0"
"220","00000000220","end_time","结束时间",,"1095140100000008","00021401","0","0","system_user","2023-04-18 11:17:15","system_user","2024-04-23 03:42:35","0","0"
"221","00000000221","creative_type","创意类型","原创性, 改进型","1095140100000008","00021401","0","0","system_user","2023-04-18 11:17:16","system_user","2024-04-23 03:42:35","0","0"
"222","00000000222","design_style","设计风格","抽象派, 现代派, 中国风, 简约风","1095140100000008","00021401","0","0","system_user","2023-04-18 11:17:16","system_user","2024-04-23 03:42:35","0","0"
"223","00000000223","role","角色","总设计, 总执行, 小组长, 绘图员","1095140100000008","00021401","0","0","system_user","2023-04-18 11:17:17","system_user","2024-04-23 03:42:35","0","0"
"224","00000000224","evaluation_result","评估结果","优秀, 一般, 普通","1095140100000008","00021401","0","0","system_user","2023-04-18 11:17:18","system_user","2024-04-23 03:42:35","0","0"
"225","00000000225","source","来源","公开招标, 定向邀请, 民间征集","1095140100000008","00021401","0","0","system_user","2023-04-18 11:17:18","system_user","2024-04-23 03:42:35","0","0"
"226","00000000226","influence","影响","舆论热议, 获取关注度","1095140100000008","00021401","0","0","system_user","2023-04-18 11:17:19","system_user","2024-04-23 03:42:35","0","0"
"227","00000000227","process","进程","预调研, 草图设计, 局部细化, 完善迭代","1095140100000008","00021401","0","0","system_user","2023-04-18 11:17:19","system_user","2024-04-23 03:42:35","0","0"
"228","00000000228","start_time","开始时间",,"109514020000000b","00021402","0","0","system_user","2023-04-18 11:17:20","system_user","2024-04-23 03:42:35","0","0"
"229","00000000229","end_time","结束时间",,"109514020000000b","00021402","0","0","system_user","2023-04-18 11:17:20","system_user","2024-04-23 03:42:35","0","0"
"230","00000000230","automation_level","自动化水平","纯手工, 半自动, 全自动","109514020000000b","00021402","0","0","system_user","2023-04-18 11:17:21","system_user","2024-04-23 03:42:35","0","0"
"231","00000000231","technology","工艺","陶制, 绘画, 木工","109514020000000b","00021402","0","0","system_user","2023-04-18 11:17:22","system_user","2024-04-23 03:42:35","0","0"
"232","00000000232","tool","工具","电锯, 雕刻刀, 陶炉","109514020000000b","00021402","0","0","system_user","2023-04-18 11:17:22","system_user","2024-04-23 03:42:35","0","0"
"233","00000000233","cost","成本",,"109514020000000b","00021402","0","0","system_user","2023-04-18 11:17:23","system_user","2024-04-23 03:42:35","0","0"
"234","00000000234","income","收益","薪酬, 声誉","109514020000000b","00021402","0","0","system_user","2023-04-18 11:17:23","system_user","2024-04-23 03:42:35","0","0"
"235","00000000235","evaluation_result","评估结果","优秀, 良, 待提升","109514020000000b","00021402","0","0","system_user","2023-04-18 11:17:24","system_user","2024-04-23 03:42:35","0","0"
"236","00000000236","process","进程","完成10%, 完成90%","109514020000000b","00021402","0","0","system_user","2023-04-18 11:17:24","system_user","2024-04-23 03:42:35","0","0"
"237","00000000237","start_time","开始时间",,"1095140300000001","00021403","0","0","system_user","2023-04-18 11:17:25","system_user","2024-04-23 03:42:35","0","0"
"238","00000000238","end_time","结束时间",,"1095140300000001","00021403","0","0","system_user","2023-04-18 11:17:25","system_user","2024-04-23 03:42:35","0","0"
"239","00000000239","type","类型","生产, 服务，乘坐","1095140300000001","00021403","0","0","zstx","2023-04-18 11:17:26","zstx","2024-04-23 03:42:35","0","0"
"240","00000000240","motivation","动因","时间效率, 经济成本, 人力节省, 舒适度, 情感因素","1095140300000001","00021403","0","0","system_user","2023-04-18 11:17:26","system_user","2024-04-23 03:42:35","0","0"
"241","00000000241","cost","成本",,"1095140300000001","00021403","0","0","system_user","2023-04-18 11:17:27","system_user","2024-04-23 03:42:35","0","0"
"242","00000000242","skill_requirement","技能要求","驾驶证, 执业医师证","1095140300000001","00021403","0","0","system_user","2023-04-18 11:17:28","system_user","2024-04-23 03:42:35","0","0"
"243","00000000243","evaluation_result","评估结果","熟练, 掌握, 不合规","1095140300000001","00021403","0","0","system_user","2023-04-18 11:17:28","system_user","2024-04-23 03:42:35","0","0"
"244","00000000244","start_time","开始时间",,"1095140400000004","00021404","0","0","system_user","2023-04-18 11:17:29","system_user","2024-04-23 03:42:35","0","0"
"245","00000000245","end_time","结束时间",,"1095140400000004","00021404","0","0","system_user","2023-04-18 11:17:29","system_user","2024-04-23 03:42:35","0","0"
"246","00000000246","source","来源","奖励, 购买, 赠与, 奖励, 行政授予（身份证等）, 申请获取","1095140400000004","00021404","0","0","system_user","2023-04-18 11:17:30","system_user","2024-04-23 03:42:35","0","0"
"247","00000000247","acquisition_cost","获取成本",,"1095140400000004","00021404","0","0","system_user","2023-04-18 11:17:30","system_user","2024-04-23 03:42:35","0","0"
"248","00000000248","cost_of_ownership","拥有成本",,"1095140400000004","00021404","0","0","system_user","2023-04-18 11:17:31","system_user","2024-04-23 03:42:35","0","0"
"249","00000000249","evaluation","评估","合规, 违规","1095140400000004","00021404","0","0","system_user","2023-04-18 11:17:32","system_user","2024-04-23 03:42:35","0","0"
"250","00000000250","type","类型","使用权, 拥有权","1095140400000004","00021404","0","0","system_user","2023-04-18 11:17:32","system_user","2024-04-23 03:42:35","0","0"
"251","00000000251","start_time","开始时间",,"1095140500000007","00021405","0","0","system_user","2023-04-18 11:17:33","system_user","2024-04-23 03:42:35","0","0"
"252","00000000252","end_time","结束时间",,"1095140500000007","00021405","0","0","system_user","2023-04-18 11:17:33","system_user","2024-04-23 03:42:35","0","0"
"253","00000000253","type","类型","抵押, 出让, 卖出, 捐赠, 赠送","1095140500000007","00021405","0","0","system_user","2023-04-18 11:17:34","system_user","2024-04-23 03:42:35","0","0"
"254","00000000254","motivation","动因","变现需求, 公益事业, 闲置处理","1095140500000007","00021405","0","0","system_user","2023-04-18 11:17:34","system_user","2024-04-23 03:42:35","0","0"
"255","00000000255","result","结果","现金, 荣誉","1095140500000007","00021405","0","0","system_user","2023-04-18 11:17:35","system_user","2024-04-23 03:42:35","0","0"
"256","00000000256","cost","成本",,"1095140500000007","00021405","0","0","system_user","2023-04-18 11:17:35","system_user","2024-04-23 03:42:35","0","0"
"257","00000000257","evaluation","评估","合法, 违法","1095140500000007","00021405","0","0","system_user","2023-04-18 11:17:36","system_user","2024-04-23 03:42:35","0","0"
"258","00000000258","mode","方式","拍卖, 招标, 挂牌","1095140500000007","00021405","0","0","system_user","2023-04-18 11:17:36","system_user","2024-04-23 03:42:35","0","0"
"259","00000000259","type_of_right","权利类型","使用权, 拥有权,","1095140500000007","00021405","0","0","system_user","2023-04-18 11:17:37","system_user","2024-04-23 03:42:35","0","0"
"260","00000000260","process","进程","合同签订中, 权属登记中, 租赁中, 租约到期","1095140500000007","00021405","0","0","system_user","2023-04-18 11:17:38","system_user","2024-04-23 03:42:35","0","0"
"261","00000000261","start_time","开始时间",,"109514060000000a","00021406","0","0","system_user","2023-04-18 11:17:38","system_user","2024-04-23 03:42:35","0","0"
"262","00000000262","end_time","结束时间",,"109514060000000a","00021406","0","0","system_user","2023-04-18 11:17:39","system_user","2024-04-23 03:42:35","0","0"
"263","00000000263","type","类型","直接管理, 间接管理","109514060000000a","00021406","0","0","system_user","2023-04-18 11:17:39","system_user","2024-04-23 03:42:35","0","0"
"264","00000000264","scope_of_authority","权限范畴","使用权, 审核权","109514060000000a","00021406","0","0","system_user","2023-04-18 11:17:40","system_user","2024-04-23 03:42:35","0","0"
"265","00000000265","mode","方式","远程监控, 文件审阅, 定期抽检, 现场督办","109514060000000a","00021406","0","0","system_user","2023-04-18 11:17:40","system_user","2024-04-23 03:42:35","0","0"
"266","00000000266","cost","成本",,"109514060000000a","00021406","0","0","system_user","2023-04-18 11:17:41","system_user","2024-04-23 03:42:35","0","0"
"267","00000000267","evaluation_result","评估结果","合格, 不合格,","109514060000000a","00021406","0","0","system_user","2023-04-18 11:17:41","system_user","2024-04-23 03:42:35","0","0"
"268","00000000268","source_of_power","权力来源","法律赋予, 机构授予","109514060000000a","00021406","0","0","system_user","2023-04-18 11:17:42","system_user","2024-04-23 03:42:35","0","0"
"269","00000000269","role","角色","社区管理员, 防疫人员, 停车场管理员, 交警","109514060000000a","00021406","0","0","system_user","2023-04-18 11:17:43","system_user","2024-04-23 03:42:35","0","0"
"270","00000000270","measure","措施","制定政策, 开具罚单, 扣押车辆","109514060000000a","00021406","0","0","system_user","2023-04-18 11:17:43","system_user","2024-04-23 03:42:35","0","0"
"271","00000000271","resultant_product","结果产物","管理日志, 安装报告, 维修报告","109514060000000a","00021406","0","0","system_user","2023-04-18 11:17:44","system_user","2024-04-23 03:42:35","0","0"
"272","00000000272","start_time","开始时间",,"1095140700000000","00021407","0","0","system_user","2023-04-18 11:17:44","system_user","2024-04-23 03:42:35","0","0"
"273","00000000273","end_time","结束时间",,"1095140700000000","00021407","0","0","system_user","2023-04-18 11:17:45","system_user","2024-04-23 03:42:35","0","0"
"274","00000000274","type","类型","修理, 维护, 更换, 安装, 拆卸","1095140700000000","00021407","0","0","system_user","2023-04-18 11:17:45","system_user","2024-04-23 03:42:35","0","0"
"275","00000000275","cost","成本",,"1095140700000000","00021407","0","0","system_user","2023-04-18 11:17:46","system_user","2024-04-23 03:42:35","0","0"
"276","00000000276","evaluation_result","评估结果","优, 良, 合格, 不合格","1095140700000000","00021407","0","0","system_user","2023-04-18 11:17:46","system_user","2024-04-23 03:42:35","0","0"
"277","00000000277","tool","工具","清洁工具, 消杀工具","1095140700000000","00021407","0","0","system_user","2023-04-18 11:17:47","system_user","2024-04-23 03:42:35","0","0"
"278","00000000278","role","角色","清洁员工, 技修人员","1095140700000000","00021407","0","0","system_user","2023-04-18 11:17:48","system_user","2024-04-23 03:42:35","0","0"
"279","00000000279","frequency","频次","每周一次, 每月一次, 一次性","1095140700000000","00021407","0","0","system_user","2023-04-18 11:17:48","system_user","2024-04-23 03:42:35","0","0"
"280","00000000280","motivation","动因","设备稳定, 设备调试, 安全保障, 杀毒消菌","1095140700000000","00021407","0","0","system_user","2023-04-18 11:17:49","system_user","2024-04-23 03:42:35","0","0"
"281","00000000281","skill_requirement","技能要求","初级工, 中级工, 高级工","1095140700000000","00021407","0","0","system_user","2023-04-18 11:17:49","system_user","2024-04-23 03:42:35","0","0"
"282","00000000282","start_time","开始时间",,"1095140800000003","00021408","0","0","system_user","2023-04-18 11:17:50","system_user","2024-04-23 03:42:35","0","0"
"283","00000000283","end_time","结束时间",,"1095140800000003","00021408","0","0","system_user","2023-04-18 11:17:50","system_user","2024-04-23 03:42:35","0","0"
"284","00000000284","type","类型","主动, 被动","1095140800000003","00021408","0","0","system_user","2023-04-18 11:17:51","system_user","2024-04-23 03:42:35","0","0"
"285","00000000285","mode","方式","远程, 接触","1095140800000003","00021408","0","0","system_user","2023-04-18 11:17:51","system_user","2024-04-23 03:42:35","0","0"
"286","00000000286","motivation","动因","数据获取, 设备操作","1095140800000003","00021408","0","0","system_user","2023-04-18 11:17:52","system_user","2024-04-23 03:42:35","0","0"
"287","00000000287","cost","成本",,"1095140800000003","00021408","0","0","system_user","2023-04-18 11:17:53","system_user","2024-04-23 03:42:35","0","0"
"288","00000000288","start_time","开始时间",,"1095150100000009","00021501","0","0","system_user","2023-04-18 11:17:53","system_user","2024-04-23 03:42:35","0","0"
"289","00000000289","end_time","结束时间",,"1095150100000009","00021501","0","0","system_user","2023-04-18 11:17:54","system_user","2024-04-23 03:42:35","0","0"
"290","00000000290","type","类型","新建, 分拆, 合并","1095150100000009","00021501","0","0","system_user","2023-04-18 11:17:54","system_user","2024-04-23 03:42:35","0","0"
"291","00000000291","motivation","动因","行业需求, 政策福利, 公益事业, 业务拓展","1095150100000009","00021501","0","0","system_user","2023-04-18 11:17:55","system_user","2024-04-23 03:42:35","0","0"
"292","00000000292","role","角色","倡议人, 投资人, 创始人, 合伙人","1095150100000009","00021501","0","0","system_user","2023-04-18 11:17:55","system_user","2024-04-23 03:42:35","0","0"
"293","00000000293","source_of_funds","资金来源","股权融资, 自有资金, 债权融资, 政策性贷款, 金融租赁, 天使投资","1095150100000009","00021501","0","0","system_user","2023-04-18 11:17:56","system_user","2024-04-23 03:42:35","0","0"
"294","00000000294","process","进程","筹备, 审批, 成立","1095150100000009","00021501","0","0","system_user","2023-04-18 11:17:56","system_user","2024-04-23 03:42:35","0","0"
"295","00000000295","value","价值","解决就业问题, 促进产业发展, 促进消费, 加快人才培养, 加速科技创新","1095150100000009","00021501","0","0","system_user","2023-04-18 11:17:57","system_user","2024-04-23 03:42:35","0","0"
"296","00000000296","start_time","开始时间",,"109515020000000c","00021502","0","0","system_user","2023-04-18 11:17:58","system_user","2024-04-23 03:42:35","0","0"
"297","00000000297","end_time","结束时间",,"109515020000000c","00021502","0","0","system_user","2023-04-18 11:17:58","system_user","2024-04-23 03:42:35","0","0"
"298","00000000298","performance","绩效",,"109515020000000c","00021502","0","0","system_user","2023-04-18 11:17:59","system_user","2024-04-23 03:42:35","0","0"
"299","00000000299","position","职位","法人, 董事长, 总经理, 校长, 局长, 市长, 部长, 主任, 局长","109515020000000c","00021502","0","0","test_user","2023-04-18 11:17:59","test_user","2024-04-23 03:42:35","0","0"
"300","00000000300","mode_of_appointment","方式","派任, 竞选, 提拔, 出让, 轮岗, 借调","109515020000000c","00021502","0","0","test_user","2023-04-18 11:18:00","test_user","2024-04-23 03:42:35","0","0"
"301","00000000301","scope_of_authority","权限范畴","常务, 人事, 财务","109515020000000c","00021502","0","0","system_user","2023-04-18 11:18:00","system_user","2024-04-23 03:42:35","0","0"
"302","00000000302","permission_size","权限大小","一票否决, 主要决策, 参与决策","109515020000000c","00021502","0","0","system_user","2023-04-18 11:18:01","system_user","2024-04-23 03:42:35","0","0"
"303","00000000303","reward","奖励","现金, 股票, 期权","109515020000000c","00021502","0","0","system_user","2023-04-18 11:18:01","system_user","2024-04-23 03:42:35","0","0"
"304","00000000304","start_time","开始时间",,"1095150300000002","00021503","0","0","system_user","2023-04-18 11:18:02","system_user","2024-04-23 03:42:35","0","0"
"305","00000000305","end_time","结束时间",,"1095150300000002","00021503","0","0","system_user","2023-04-18 11:18:03","system_user","2024-04-23 03:42:35","0","0"
"306","00000000306","performance","绩效",,"1095150300000002","00021503","0","0","system_user","2023-04-18 11:18:03","system_user","2024-04-23 03:42:35","0","0"
"307","00000000307","position","岗位","公务员, 医生, 护士, 老师, 律师, 财务, 人力, 政府关系, 工程师, 销售","1095150300000002","00021503","0","0","admin","2023-04-18 11:18:04","admin","2024-04-23 03:42:35","0","0"
"308","00000000308","responsibility","职责",,"1095150300000002","00021503","0","0","system_user","2023-04-18 11:18:04","system_user","2024-04-23 03:42:35","0","0"
"309","00000000309","rank","职级",,"1095150300000002","00021503","0","0","system_user","2023-04-18 11:18:05","system_user","2024-04-23 03:42:35","0","0"
"310","00000000310","reward","酬劳",,"1095150300000002","00021503","0","0","test_user","2023-04-18 11:18:05","test_user","2024-04-23 03:42:35","0","0"
"311","00000000311","entry_mode","入职方式","社会招聘, 校园招聘, 猎头推荐, 内部筛选, 领导推荐","1095150300000002","00021503","0","0","system_user","2023-04-18 11:18:06","system_user","2024-04-23 03:42:35","0","0"
"312","00000000312","nature_of_employment","用工性质","劳动合同, 劳务合同","1095150300000002","00021503","0","0","system_user","2023-04-18 11:18:06","system_user","2024-04-23 03:42:35","0","0"
"313","00000000313","welfare_treatment","福利待遇","五险一金, 餐饮福利, 住房福利","1095150300000002","00021503","0","0","system_user","2023-04-18 11:18:07","system_user","2024-04-23 03:42:35","0","0"
"314","00000000314","reporting_chain","汇报链",,"1095150300000002","00021503","0","0","system_user","2023-04-18 11:18:08","system_user","2024-04-23 03:42:35","0","0"
"315","00000000315","requirement","要求","年龄, 政治面貌, 身体情况, 从业年限, 技术水平","1095150300000002","00021503","0","0","system_user","2023-04-18 11:18:08","system_user","2024-04-23 03:42:35","0","0"
"316","00000000316","start_time","开始时间",,"1095150400000005","00021504","0","0","system_user","2023-04-18 11:18:09","system_user","2024-04-23 03:42:35","0","0"
"317","00000000317","end_time","结束时间",,"1095150400000005","00021504","0","0","system_user","2023-04-18 11:18:09","system_user","2024-04-23 03:42:35","0","0"
"318","00000000318","title","称号",,"1095150400000005","00021504","0","0","system_user","2023-04-18 11:18:10","system_user","2024-04-23 03:42:35","0","0"
"319","00000000319","level","级别","国家级, 省级, 市级, 区级, 校级","1095150400000005","00021504","0","0","system_user","2023-04-18 11:18:10","system_user","2024-04-23 03:42:35","0","0"
"320","00000000320","major_contribution","主要贡献","人才培养, 技术创新, 政府管理, 商业模式创新","1095150400000005","00021504","0","0","system_user","2023-04-18 11:18:11","system_user","2024-04-23 03:42:35","0","0"
"321","00000000321","incentive_mode","激励方式","现金, 股票, 职级晋升, 社会褒奖, 权威头衔","1095150400000005","00021504","0","0","system_user","2023-04-18 11:18:12","system_user","2024-04-23 03:42:35","0","0"
"322","00000000322","selection_method","评选方式","公开投票, 部门提报, 评委会评选","1095150400000005","00021504","0","0","system_user","2023-04-18 11:18:12","system_user","2024-04-23 03:42:35","0","0"
"323","00000000323","start_time","开始时间",,"1095150500000008","00021505","0","0","system_user","2023-04-18 11:18:13","system_user","2024-04-23 03:42:35","0","0"
"324","00000000324","end_time","结束时间",,"1095150500000008","00021505","0","0","system_user","2023-04-18 11:18:13","system_user","2024-04-23 03:42:35","0","0"
"325","00000000325","type","类型","顾问, 志愿者, 独立董事","1095150500000008","00021505","0","0","system_user","2023-04-18 11:18:14","system_user","2024-04-23 03:42:35","0","0"
"326","00000000326","responsibility","职责","政策建议, 参与决策, 专业队伍补充, 日常事务维系","1095150500000008","00021505","0","0","system_user","2023-04-18 11:18:14","system_user","2024-04-23 03:42:35","0","0"
"327","00000000327","requirement","要求","年龄, 政治面貌, 身体情况, 专业技能","1095150500000008","00021505","0","0","system_user","2023-04-18 11:18:15","system_user","2024-04-23 03:42:35","0","0"
"328","00000000328","value_return_mode","价值回报方式","证书, 劳务费, 股权, 无偿","1095150500000008","00021505","0","0","system_user","2023-04-18 11:18:16","system_user","2024-04-23 03:42:35","0","0"
"329","00000000329","working_intensity","工作强度","10小时每天, 不少于6个月每年","1095150500000008","00021505","0","0","system_user","2023-04-18 11:18:16","system_user","2024-04-23 03:42:35","0","0"
"330","00000000330","product_value","产物价值","商机, 销售线索, 新增订单, 产值增长, 人才培养, 量化科技成果","1095150500000008","00021505","0","0","system_user","2023-04-18 11:18:17","system_user","2024-04-23 03:42:35","0","0"
"331","00000000331","recruitment_method","招募方式","线下活动, 线上报名, 主动邀请","1095150500000008","00021505","0","0","system_user","2023-04-18 11:18:17","system_user","2024-04-23 03:42:35","0","0"
"332","00000000332","type","类型","构成单元, 所属子集","1095220100000009","00022201","0","0","system_user","2023-04-18 11:18:18","system_user","2024-04-23 03:42:35","0","0"
"333","00000000333","start_time","开始时间",,"1095220100000009","00022201","0","0","system_user","2023-04-18 11:18:18","system_user","2024-04-23 03:42:35","0","0"
"334","00000000334","end_time","结束时间",,"1095220100000009","00022201","0","0","system_user","2023-04-18 11:18:19","system_user","2024-04-23 03:42:35","0","0"
